Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Romania,ROU,1977,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2950.8
Romania,ROU,1976,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3116.4
Romania,ROU,1975,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2446.5
Romania,ROU,1974,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2295.4
Romania,ROU,1973,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2384.2
Romania,ROU,1972,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2711
Romania,ROU,1971,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2355.9
Romania,ROU,1970,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1801.7
Romania,ROU,1969,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1953.8
Romania,ROU,1968,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1918.3
Romania,ROU,1967,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2046
Romania,ROU,1966,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2037.9
Romania,ROU,1965,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1862.3
Romania,ROU,1964,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1659.5
Romania,ROU,1963,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1555.6
Romania,ROU,1962,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1452.3
Romania,ROU,1961,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1509.8
Romania,ROU,2019,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.947572771
Romania,ROU,2018,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.041348095
Romania,ROU,2017,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.812016214
Romania,ROU,2016,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.323273817
Romania,ROU,2015,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.429387635
Romania,ROU,2014,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.934991695
Romania,ROU,2013,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.020331342
Romania,ROU,2012,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.78600834
Romania,ROU,2011,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.292826797
Romania,ROU,2010,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.932385371
Romania,ROU,2009,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.663748667
Romania,ROU,2008,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.377487195
Romania,ROU,2007,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.786908828
Romania,ROU,2006,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,9.020115115
Romania,ROU,2005,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,6.600778233
Romania,ROU,2004,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,8.593798355
Romania,ROU,2003,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.189952355
Romania,ROU,2002,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.483387896
Romania,ROU,2001,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.8642283
Romania,ROU,2000,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.783649075
Romania,ROU,1999,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.895464424
Romania,ROU,1998,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.87119059
Romania,ROU,1997,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.415327783
Romania,ROU,1996,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.712021743
Romania,ROU,1995,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.119263921
Romania,ROU,1994,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.133853181
Romania,ROU,1993,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.356561754
Romania,ROU,1992,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.306508326
Romania,ROU,1991,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.137937293
Romania,ROU,1990,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.56E-05
Romania,ROU,1989,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0
Romania,ROU,1988,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0
Romania,ROU,1987,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0
Romania,ROU,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.1
Romania,ROU,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,1992,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,1991,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,1990,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,2018,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,23.04929924
Romania,ROU,2017,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,23.37859917
Romania,ROU,2016,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,24.4260006
Romania,ROU,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,23.69280052
Romania,ROU,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,24.33289909
Romania,ROU,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,23.09129906
Romania,ROU,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,21.54999924
Romania,ROU,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,21.11249924
Romania,ROU,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,24.09609985
Romania,ROU,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,22.1833992
Romania,ROU,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,20.43020058
Romania,ROU,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,18.19610023
Romania,ROU,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.4102993
Romania,ROU,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,18.50989914
Romania,ROU,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.27499962
Romania,ROU,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,15.67129993
Romania,ROU,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.40100002
Romania,ROU,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,13.39420033
Romania,ROU,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,16.36689949
Romania,ROU,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.73397052
Romania,ROU,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,16.27513922
Romania,ROU,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,15.74562215
Romania,ROU,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.92380699
Romania,ROU,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,8.602682922
Romania,ROU,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,7.637532364
Romania,ROU,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,7.199847669
Romania,ROU,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,5.583722131
Romania,ROU,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,4.969561234
Romania,ROU,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,3.355765883
Romania,ROU,2014,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.253500468
Romania,ROU,2013,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.257808282
Romania,ROU,2012,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.339451927
Romania,ROU,2011,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.344690704
Romania,ROU,2010,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.212461256
Romania,ROU,2009,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.308495968
Romania,ROU,2008,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.403269112
Romania,ROU,2007,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.425356839
Romania,ROU,2006,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.477178796
Romania,ROU,2005,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.482406871
Romania,ROU,2004,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.500294734
Romania,ROU,2003,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.520100088
Romania,ROU,2002,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.453864129
Romania,ROU,2001,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.555820966
Romania,ROU,2000,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.453373821
Romania,ROU,1999,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.357646348
Romania,ROU,1998,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.421711458
Romania,ROU,1997,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.527054939
Romania,ROU,1996,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.597391657
Romania,ROU,1995,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.591207533
Romania,ROU,1994,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.675202023
Romania,ROU,1993,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.579194412
Romania,ROU,1992,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.692334486
Romania,ROU,1991,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.773593913
Romania,ROU,1990,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.772964485
Romania,ROU,1989,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.095221565
Romania,ROU,1988,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.041867914
Romania,ROU,1987,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.053577288
Romania,ROU,1986,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.031394323
Romania,ROU,1985,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.992696351
Romania,ROU,1984,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.924177232
Romania,ROU,1983,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.071932748
Romania,ROU,1982,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.022563974
Romania,ROU,1981,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.060152603
Romania,ROU,1980,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.014344402
Romania,ROU,1979,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.079437942
Romania,ROU,1978,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.023753251
Romania,ROU,1977,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.997683208
Romania,ROU,1976,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.125647148
Romania,ROU,1975,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.132288398
Romania,ROU,1974,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.140451434
Romania,ROU,1973,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.030434316
Romania,ROU,1972,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.007192817
Romania,ROU,1971,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.986842004
Romania,ROU,2016,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,20630.542
Romania,ROU,2015,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,20425.19
Romania,ROU,2014,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,21411.613
Romania,ROU,2013,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,22533.715
Romania,ROU,2012,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,24682.577
Romania,ROU,2011,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,25434.312
Romania,ROU,2010,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,24708.246
Romania,ROU,2009,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,24231.536
Romania,ROU,2008,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,27850.865
Romania,ROU,2007,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,29229.657
Romania,ROU,2006,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,32518.956
Romania,ROU,2005,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,31888.232
Romania,ROU,2004,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,31921.235
Romania,ROU,2003,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,33736.4
Romania,ROU,2002,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,31213.504
Romania,ROU,2001,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,30186.744
Romania,ROU,2000,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,31330.848
Romania,ROU,1999,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,31448.192
Romania,ROU,1998,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,34319.453
Romania,ROU,1997,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,36504.985
Romania,ROU,1996,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,44473.376
Romania,ROU,1995,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,44066.339
Romania,ROU,1994,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,42507.864
Romania,ROU,1993,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,46666.242
Romania,ROU,1992,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,48543.746
Romania,ROU,1991,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,54502.621
Romania,ROU,1990,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,66050.004
Romania,ROU,1989,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,66629.39
Romania,ROU,1988,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,67351.789
Romania,ROU,1987,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,68202.533
Romania,ROU,1986,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,70366.063
Romania,ROU,1985,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,68587.568
Romania,ROU,1984,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,68792.92
Romania,ROU,1983,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,80743.673
Romania,ROU,1982,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,81147.043
Romania,ROU,1981,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,80806.012
Romania,ROU,1980,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,76889.656
Romania,ROU,1979,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,74044.064
Romania,ROU,1978,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,76643.967
Romania,ROU,1977,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,74165.075
Romania,ROU,1976,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,76387.277
Romania,ROU,1975,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,70006.697
Romania,ROU,1974,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,64099.16
Romania,ROU,1973,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,57597.569
Romania,ROU,1972,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,54586.962
Romania,ROU,1971,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,52628.784
Romania,ROU,1970,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,49284.48
Romania,ROU,1969,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,46053.853
Romania,ROU,1968,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,41950.48
Romania,ROU,1967,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,39625.602
Romania,ROU,1966,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,36042.943
Romania,ROU,1965,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,33516.38
Romania,ROU,1964,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,30183.077
Romania,ROU,1963,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,28008.546
Romania,ROU,1962,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,25426.978
Romania,ROU,1961,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,21554.626
Romania,ROU,1960,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,20018.153
Romania,ROU,2016,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,28.99991847
Romania,ROU,2015,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,28.01809328
Romania,ROU,2014,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,29.98405405
Romania,ROU,2013,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,31.29248021
Romania,ROU,2012,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,30.20014315
Romania,ROU,2011,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,30.29697677
Romania,ROU,2010,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,31.88160774
Romania,ROU,2009,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,30.09381023
Romania,ROU,2008,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,29.2520376
Romania,ROU,2007,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,30.30864475
Romania,ROU,2006,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,32.86734991
Romania,ROU,2005,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.2827805
Romania,ROU,2004,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.00034632
Romania,ROU,2003,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.86508733
Romania,ROU,2002,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,33.35132386
Romania,ROU,2001,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,32.07602168
Romania,ROU,2000,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,35.25072907
Romania,ROU,1999,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,36.78151111
Romania,ROU,1998,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,34.53008653
Romania,ROU,1997,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,32.18566831
Romania,ROU,1996,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,35.88009359
Romania,ROU,1995,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,36.49990806
Romania,ROU,1994,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,36.93445477
Romania,ROU,1993,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,39.66868582
Romania,ROU,1992,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,38.52984046
Romania,ROU,1991,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,38.27968886
Romania,ROU,1990,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,38.261023
Romania,ROU,1989,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,31.11461205
Romania,ROU,1988,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,31.65359759
Romania,ROU,1987,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,32.14594352
Romania,ROU,1986,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,34.80934586
Romania,ROU,1985,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,35.29189781
Romania,ROU,1984,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,36.34602344
Romania,ROU,1983,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,40.25852927
Romania,ROU,1982,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,41.44938938
Romania,ROU,1981,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,40.77946592
Romania,ROU,1980,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,39.10627028
Romania,ROU,1979,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,37.76323172
Romania,ROU,1978,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,39.52683536
Romania,ROU,1977,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,41.57245632
Romania,ROU,1976,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,43.70842863
Romania,ROU,1975,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,43.1454529
Romania,ROU,1974,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,42.4653208
Romania,ROU,1973,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,39.73337381
Romania,ROU,1972,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,41.22175454
